run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.001,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.09991146279,17.16429152,141.648339,53.13887694,0.03763722749,16.50370759,16.91262915,17.92877571,19.83802801,0.202035,19.19394139,24.5888641,26.84119592,23.90704289,0.39842,24.5888641,0.01833970961,-0.0605672,-0.0544132,0.5546969966,1.714909474,1.058462764,3.191319611,-0.007289674471,0.01009322034,0.001,1,16668,21.29,107,0,56.33338139,0.0292575813,3.46945e-16,5.339e-15,2.627e-01,-1.00001,1.00002,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
