run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.01,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.09967001855,17.30338715,141.6068487,53.87311395,0.03712426948,16.63279413,17.04785503,18.06545704,19.97031001,0.200659,19.38117509,24.76345794,26.8830525,23.83565222,0.38707,24.76345794,0.0181258169,-0.0615647,-0.0531822,0.5546969186,1.724628919,1.058462246,3.191319611,-0.007289674471,0.01009322034,0.01,1,16668,10.29,40,0,57.73349016,0.02955806608,-1.85268e-15,4.627e-15,2.625e-01,-1.00001,1.00002,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
