run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.001,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.09991146235,17.16429214,141.6483389,53.13888055,0.03763722493,16.50370677,16.91262932,17.92877623,19.83802848,0.202035,19.19394186,24.58886446,26.84119609,23.90704295,0.39842,24.58886446,0.01833970915,-0.0605672,-0.0544132,0.5546969977,1.714909528,1.058462771,3.191319611,-0.007289674471,0.01009322034,0.001,1,16668,21.2,50,147,56.33338142,0.02925758125,-1.99146e-15,5.695e-15,2.627e-01,-1.00001,1.00002,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
