run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.05,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.09874684681,17.85138553,141.4500884,56.80837752,0.03520607501,17.24001029,17.6024162,18.61707058,20.50514686,0.189393,20.0942454,25.43991458,26.95545997,23.43611971,0.341452,25.43991458,0.01733525248,-0.0633627,-0.0495936,0.5546962201,1.762768033,1.058457611,3.191319611,-0.007289674471,0.01009322034,0.05,1,16668,6.075,19,0,63.79701903,0.0308851425,-2.63678e-16,5.161e-15,2.616e-01,-1.00001,1.00001,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
