run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.02,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.09940905553,17.45750805,141.5616755,54.69350299,0.0365674146,16.80446196,17.20521156,18.21929221,20.11904987,0.197245,19.58492648,24.95615332,26.90912133,23.71356302,0.373971,24.95615332,0.01789383661,-0.0624077,-0.0519972,0.5546967725,1.735434387,1.058461277,3.191319611,-0.007289674471,0.01009322034,0.02,1,16668,8.475,29,0,59.27268961,0.02989625987,3.09475e-15,4.093e-15,2.623e-01,-1.00001,1.00002,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
