run_id,nx,ny,nz,dx,fd_order,dt,t_end,lambda,k,D_l,D_th,M_c,eps4,omega,seed_radius,d0,v_tip,rho_tip,x_tip,selection,sigma_star,rho_w0,rho_w1,rho_w2,rho_w3,rho_spread,rho_r0,rho_r1,rho_r2,rho_r3,rho_rel_spread,rho_1,sigma_star_rel,v_drift,rho_drift,omega_eff,v_rho,v_rho_ivantsov,lambda_el,eps_c,eps_T,mu_liquid_frac,n_el_substep,el_solves,el_iter_mean,el_iter_max,el_nonconverged,el_energy,el_max_dfel,el_mean_stress,solute_drift_rel,heat_drift_rel,phi_min,phi_max,n_samples,n_samples_failed,state_finite,valid,crystal_angle,crystal_angle2,fta_gradient,fta_pulling,x_tip2,y_tip2,v_tip2,rho_tip2,x_groove
mu0.002,256,256,1,0.8,4,0.012,200,3.191319611,0.15,2,2,0,0.02,0.55,8,0.2769648874,0.0998874011,17.17807694,141.6441666,53.21144967,0.03758589575,16.50756195,16.92333686,17.94178037,19.8505428,0.202512,19.21513569,24.60518459,26.84464265,23.91494512,0.397057,24.60518459,0.01831980037,-0.0606683,-0.0542783,0.5546969998,1.715873461,1.058462785,3.191319611,-0.007289674471,0.01009322034,0.002,1,16668,17.65,50,19,56.48970801,0.02928849734,8.70831e-15,4.627e-15,2.627e-01,-1.00001,1.00002,407,0,1,1,0,0,0,0,nan,nan,nan,nan,nan
